customer_name,base,protein,guac,queso,chips_salsa,chips_queso,chips_guacamole,brownie,cookie,16oz,22oz,order_cost,date
rqhettd,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/1/2022
rqhettd,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/1/2022
rqhettd,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/1/2022
qchvywr,N/A,N/A,0,0,1,0,0,1,0,1,0,6.43,10/1/2022
qchvywr,Burrito,Steak,0,0,1,0,0,0,1,0,1,14.46,10/1/2022
qchvywr,N/A,N/A,0,0,1,0,0,0,1,0,1,6.17,10/1/2022
qchvywr,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/1/2022
kenkbun,Burrito,Chicken,0,1,0,0,1,0,0,0,0,12.93,10/1/2022
kenkbun,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
kenkbun,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
qaoiqui,Bowl,Steak,0,1,0,0,0,0,0,1,1,14.99,10/1/2022
qaoiqui,Bowl,Chicken,1,1,0,0,0,1,0,1,0,15.27,10/1/2022
qaoiqui,Bowl,Steak,0,1,0,0,0,1,0,1,0,14.27,10/1/2022
qaoiqui,Bowl,Chicken,1,0,0,0,0,0,0,0,0,9.29,10/1/2022
dujhwod,Bowl,Beef,1,1,0,0,0,0,0,1,1,16.89,10/1/2022
dujhwod,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/1/2022
dujhwod,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/1/2022
dujhwod,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/1/2022
hmhwicc,Bowl,Vegetables,1,1,0,0,0,1,0,1,0,15.53,10/1/2022
hmhwicc,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/1/2022
hmhwicc,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/1/2022
hmhwicc,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/1/2022
jdhbpub,Bowl,Vegetables,1,1,0,0,1,0,1,0,1,19.37,10/1/2022
jdhbpub,Bowl,Beef,0,1,0,0,0,0,0,0,0,10.19,10/1/2022
jdhbpub,Bowl,Steak,0,1,0,0,0,0,0,0,0,10.29,10/1/2022
vgjzoai,Bowl,Beef,0,1,0,0,0,1,1,1,0,16.42,10/1/2022
vgjzoai,N/A,N/A,0,0,1,0,0,0,1,1,0,6.17,10/1/2022
vgjzoai,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/1/2022
vgjzoai,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
cfcvwzs,Bowl,Chicken,0,0,0,1,0,1,0,0,0,12.97,10/1/2022
cfcvwzs,N/A,N/A,0,0,1,0,0,0,0,1,1,6.17,10/1/2022
cfcvwzs,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/1/2022
cfcvwzs,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
wxvvfir,Burrito,Vegetables,1,0,0,0,0,1,1,1,0,15.52,10/1/2022
wxvvfir,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
wxvvfir,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
wybewca,Bowl,Chicken,1,0,1,0,0,1,0,0,0,13.47,10/1/2022
zpugdrc,Bowl,Vegetables,1,0,0,0,0,0,1,0,0,11.28,10/1/2022
zpugdrc,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/1/2022
zpugdrc,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/1/2022
ltskpyl,Burrito,Beef,1,0,1,0,0,0,0,0,1,14.83,10/1/2022
ltskpyl,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
ltskpyl,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/1/2022
ltskpyl,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/1/2022
ndkfjim,Bowl,Vegetables,1,0,0,0,0,0,0,1,0,11.54,10/1/2022
ndkfjim,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/1/2022
ndkfjim,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/1/2022
ndkfjim,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/1/2022
izhjxoj,Burrito,Vegetables,1,0,1,0,0,1,0,1,0,15.72,10/1/2022
izhjxoj,Bowl,Chicken,1,0,0,0,0,0,0,1,1,13.27,10/1/2022
izhjxoj,Bowl,Chicken,1,0,0,0,0,0,0,1,1,13.27,10/1/2022
izhjxoj,Burrito,Steak,0,0,0,0,0,0,0,1,0,10.28,10/1/2022
xelkfci,Burrito,Vegetables,0,0,0,0,0,0,1,1,1,13.98,10/1/2022
xelkfci,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
xelkfci,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
xelkfci,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
etauatb,Bowl,Vegetables,1,1,0,1,0,0,1,1,1,21.67,10/1/2022
etauatb,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
pjkkifv,Bowl,Steak,0,1,0,0,1,1,0,0,1,18.37,10/1/2022
pjkkifv,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
wbvatnj,Burrito,Beef,0,0,0,0,0,1,0,1,0,12.43,10/1/2022
wbvatnj,Bowl,Steak,0,1,0,0,0,1,0,1,0,14.27,10/1/2022
wbvatnj,Burrito,Chicken,0,1,0,0,0,1,0,0,0,11.28,10/1/2022
wbvatnj,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
tmgcawa,Burrito,Vegetables,1,1,0,0,1,1,1,1,1,23.61,10/1/2022
tmgcawa,Burrito,Beef,1,1,0,0,0,0,0,1,1,16.17,10/1/2022
tmgcawa,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
hqknwdd,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
hqknwdd,Burrito,Chicken,0,1,0,0,0,0,0,0,0,9.29,10/1/2022
hqknwdd,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
hqknwdd,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
arqzeal,Burrito,Beef,0,1,0,0,1,0,0,0,0,13.83,10/1/2022
arqzeal,Bowl,Beef,1,1,0,0,0,0,0,0,1,14.18,10/1/2022
arqzeal,Bowl,Beef,0,1,0,0,0,0,0,0,1,12.18,10/1/2022
awqnjse,Burrito,Steak,0,1,0,1,0,1,1,0,1,20.41,10/1/2022
awqnjse,Burrito,Steak,0,0,0,0,0,1,0,0,0,10.28,10/1/2022
awqnjse,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
awqnjse,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
sosfpxw,Burrito,Steak,1,1,0,1,0,0,0,1,1,20.68,10/1/2022
sosfpxw,Bowl,Beef,0,1,0,0,0,0,1,1,0,14.17,10/1/2022
sosfpxw,Bowl,Beef,1,0,0,0,0,0,1,1,0,14.17,10/1/2022
sosfpxw,Burrito,Beef,1,0,0,0,0,0,0,1,0,12.18,10/1/2022
bkulboe,Burrito,Beef,0,0,0,0,0,0,1,0,0,10.18,10/1/2022
bkulboe,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
bkulboe,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
bnpmrwi,Burrito,Beef,1,0,1,0,0,1,0,0,1,16.82,10/1/2022
bnpmrwi,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
ydyfpty,Burrito,Beef,0,1,0,1,0,1,0,1,0,18.12,10/1/2022
ydyfpty,Bowl,Chicken,1,0,1,0,0,0,0,0,0,11.48,10/1/2022
ydyfpty,Burrito,Steak,0,0,1,0,0,0,0,0,0,10.48,10/1/2022
ydyfpty,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
bkgxuvw,Bowl,Steak,1,0,0,1,0,0,1,0,1,18.42,10/1/2022
hcnodwf,Burrito,Beef,1,0,0,0,0,1,1,1,1,18.87,10/1/2022
hcnodwf,Burrito,Chicken,1,1,0,0,0,0,1,0,0,13.28,10/1/2022
hcnodwf,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
jzyntfc,Bowl,Vegetables,1,1,1,0,0,1,0,1,1,20.17,10/1/2022
jzyntfc,Burrito,Vegetables,1,0,0,0,0,1,0,0,0,11.28,10/1/2022
jzyntfc,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
phmskuk,N/A,N/A,0,0,1,0,0,1,0,1,1,8.88,10/1/2022
phmskuk,Bowl,Chicken,0,1,0,0,0,1,0,1,0,13.27,10/1/2022
phmskuk,Bowl,Steak,1,0,0,0,0,1,0,1,0,14.27,10/1/2022
ogvtbss,Burrito,Chicken,1,0,1,0,0,0,1,0,0,13.47,10/1/2022
ogvtbss,Burrito,Chicken,1,1,0,1,0,1,0,0,1,18.96,10/1/2022
ogvtbss,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
ogvtbss,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
qjydalg,Burrito,Chicken,0,1,0,0,0,1,1,0,0,13.27,10/1/2022
qjydalg,Bowl,Chicken,1,1,0,0,0,0,0,0,0,11.29,10/1/2022
qjydalg,Burrito,Beef,0,1,0,0,0,0,0,0,0,10.19,10/1/2022
qjydalg,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
inocsgv,Burrito,Steak,0,0,0,0,0,0,0,1,0,10.54,10/1/2022
inocsgv,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
inocsgv,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
inocsgv,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
vsgsysa,Bowl,Vegetables,0,0,0,1,0,1,1,1,0,17.21,10/1/2022
vsgsysa,Burrito,Beef,0,1,0,0,0,0,0,1,0,12.18,10/1/2022
vsgsysa,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
vsgsysa,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
wvrfysg,Burrito,Chicken,1,0,1,0,0,1,0,1,0,15.72,10/1/2022
wvrfysg,Burrito,Vegetables,1,1,0,0,0,1,0,1,1,17.26,10/1/2022
wvrfysg,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
wvrfysg,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
ykjpbnr,Bowl,Beef,1,1,0,0,1,0,0,0,0,15.83,10/1/2022
ykjpbnr,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
ykjpbnr,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
ydrpigv,Burrito,Beef,1,1,0,0,1,1,1,1,1,24.51,10/1/2022
bfqzsor,Burrito,Chicken,1,0,0,0,0,1,0,1,0,13.53,10/1/2022
bfqzsor,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
bfqzsor,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
bfqzsor,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
uycixns,N/A,N/A,0,0,0,0,0,0,0,1,0,2.25,10/1/2022
zdbrhnx,N/A,N/A,0,0,0,1,0,1,1,0,0,7.67,10/1/2022
zdbrhnx,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/1/2022
umjdlyk,Burrito,Chicken,0,0,0,0,0,0,1,0,0,9.28,10/1/2022
umjdlyk,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/1/2022
umjdlyk,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/1/2022
jeikjin,N/A,N/A,0,0,0,0,1,1,0,0,0,5.63,10/1/2022
dgpxfmm,Bowl,Vegetables,0,1,1,0,0,1,0,1,1,18.17,10/1/2022
dgpxfmm,N/A,N/A,0,0,1,0,0,1,0,1,0,6.17,10/1/2022
dgpxfmm,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/1/2022
dgpxfmm,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/1/2022
mabkeaj,N/A,N/A,0,0,0,0,1,1,1,1,1,12.32,10/1/2022
mabkeaj,Bowl,Vegetables,0,1,0,0,0,1,0,0,1,13.27,10/1/2022
mabkeaj,Bowl,Vegetables,0,0,0,0,0,1,0,0,1,11.27,10/1/2022
mabkeaj,Burrito,Vegetables,1,0,0,0,0,1,0,0,1,13.27,10/1/2022
ezuemcd,Burrito,Vegetables,1,1,0,0,0,0,0,1,0,13.54,10/1/2022
ezuemcd,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/1/2022
ezuemcd,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/1/2022
ezuemcd,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/1/2022
dzpseih,N/A,N/A,0,0,0,0,1,1,0,0,0,5.63,10/1/2022
dzpseih,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
dzpseih,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
dzpseih,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/1/2022
xjchjfx,Bowl,Vegetables,0,0,0,0,0,1,0,0,1,11.73,10/1/2022
xjchjfx,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/1/2022
xjchjfx,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
xjchjfx,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
usspnnk,Bowl,Chicken,1,0,0,0,0,1,1,0,1,15.72,10/1/2022
usspnnk,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
mufloik,N/A,N/A,0,0,0,0,1,1,1,0,0,7.62,10/1/2022
mufloik,Burrito,Steak,0,0,1,0,0,0,0,1,0,12.47,10/1/2022
mufloik,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
fbcubpa,N/A,N/A,0,0,0,0,0,1,1,1,1,8.68,10/1/2022
fbcubpa,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/1/2022
fbcubpa,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
cijbnxr,Bowl,Beef,0,1,0,1,0,1,0,0,0,15.87,10/1/2022
cijbnxr,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/1/2022
adbqgcq,Bowl,Steak,1,0,1,0,0,1,0,1,1,19.17,10/1/2022
adbqgcq,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
adbqgcq,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
adbqgcq,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
cimqdly,Burrito,Beef,0,0,0,0,0,1,0,0,0,10.18,10/1/2022
cimqdly,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
cimqdly,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
jqvonto,Bowl,Steak,0,1,0,1,0,1,1,1,0,20.21,10/1/2022
jqvonto,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
jqvonto,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
jqvonto,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/1/2022
pahvvgl,Burrito,Chicken,1,0,0,0,1,0,0,1,0,15.18,10/1/2022
pahvvgl,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/1/2022
pahvvgl,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
kdxvkvy,Burrito,Beef,0,1,0,0,1,1,0,0,0,15.82,10/1/2022
kdxvkvy,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/1/2022
kdxvkvy,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
kdxvkvy,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/1/2022
jazlnnl,Burrito,Chicken,1,0,0,0,0,1,0,0,1,13.73,10/1/2022
jazlnnl,Bowl,Chicken,1,1,0,0,0,0,0,0,0,11.29,10/1/2022
jazlnnl,Burrito,Chicken,1,1,0,0,0,0,0,0,0,11.29,10/1/2022
ajmnjej,Burrito,Steak,1,0,0,1,0,1,1,0,0,17.96,10/1/2022
ajmnjej,Bowl,Chicken,1,0,0,1,0,0,1,0,0,14.97,10/1/2022
ajmnjej,Burrito,Beef,1,0,1,0,0,0,1,0,0,14.37,10/1/2022
ajmnjej,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
vvpcadd,Bowl,Beef,1,1,1,0,0,0,0,0,0,14.38,10/1/2022
vvpcadd,Burrito,Chicken,0,1,0,0,0,0,0,0,0,9.29,10/1/2022
vvpcadd,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/1/2022
heenapw,N/A,N/A,0,0,0,0,0,1,1,1,0,6.23,10/2/2022
heenapw,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/2/2022
syrmcih,Bowl,Chicken,1,1,0,0,0,0,0,1,1,15.99,10/2/2022
syrmcih,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/2/2022
syrmcih,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
syrmcih,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
zvaihoh,Bowl,Steak,1,1,0,0,0,0,0,1,1,16.99,10/2/2022
zvaihoh,Bowl,Beef,1,1,1,0,0,0,0,0,0,14.38,10/2/2022
zvaihoh,Bowl,Steak,0,0,1,0,0,0,0,0,0,10.48,10/2/2022
gjdqsio,Burrito,Beef,1,1,1,0,0,0,0,0,1,16.83,10/2/2022
gjdqsio,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
gjdqsio,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
gjdqsio,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
ejhmxtu,Burrito,Vegetables,1,1,0,0,0,1,1,1,1,19.97,10/2/2022
ejhmxtu,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
ejhmxtu,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
ejhmxtu,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
fhmnmws,Burrito,Beef,0,0,0,1,0,0,1,1,1,18.57,10/2/2022
fhmnmws,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/2/2022
fhmnmws,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/2/2022
fhmnmws,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/2/2022
zggcxwt,Burrito,Vegetables,1,0,0,0,0,0,0,1,0,11.54,10/2/2022
zggcxwt,N/A,N/A,0,0,1,0,0,0,1,0,1,6.17,10/2/2022
zggcxwt,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/2/2022
zggcxwt,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/2/2022
lhiifmo,Bowl,Vegetables,0,1,0,0,0,1,1,0,1,15.72,10/2/2022
lhiifmo,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/2/2022
lhiifmo,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/2/2022
lhiifmo,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/2/2022
rrjfjep,Bowl,Steak,1,0,0,0,0,0,1,1,0,14.53,10/2/2022
rrjfjep,Bowl,Beef,0,0,1,0,0,1,0,1,1,16.35,10/2/2022
rrjfjep,Burrito,Beef,1,0,0,0,0,0,0,1,0,12.18,10/2/2022
rrjfjep,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/2/2022
krdbwfp,N/A,N/A,0,0,0,0,1,0,0,0,0,3.64,10/2/2022
krdbwfp,Burrito,Vegetables,0,0,0,0,0,1,1,1,0,13.26,10/2/2022
krdbwfp,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/2/2022
krdbwfp,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/2/2022
ydqjyou,Burrito,Beef,1,1,0,1,0,1,0,1,1,22.57,10/2/2022
ydqjyou,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/2/2022
ydqjyou,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
ydngpgu,Burrito,Steak,1,1,0,0,0,0,0,1,0,14.54,10/2/2022
ydngpgu,Burrito,Beef,0,1,0,0,0,0,0,0,0,10.19,10/2/2022
ydngpgu,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/2/2022
ydngpgu,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/2/2022
dokanuh,Bowl,Chicken,0,1,1,0,0,1,1,1,1,20.16,10/2/2022
dokanuh,N/A,N/A,0,0,0,0,0,1,1,1,0,5.97,10/2/2022
dokanuh,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/2/2022
dokanuh,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/2/2022
kaweuwk,Burrito,Chicken,1,1,0,0,0,0,1,0,0,13.28,10/2/2022
kaweuwk,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/2/2022
kaweuwk,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/2/2022
kaweuwk,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/2/2022
oeqtzzj,Burrito,Chicken,0,1,0,0,0,0,1,1,0,13.53,10/2/2022
oeqtzzj,Burrito,Steak,1,0,1,0,0,0,0,0,0,12.48,10/2/2022
oeqtzzj,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/2/2022
oeqtzzj,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/2/2022
ksyeoml,Bowl,Vegetables,0,1,0,0,0,0,0,1,1,13.99,10/2/2022
ksyeoml,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
ksyeoml,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
ksyeoml,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
vdykikj,Bowl,Vegetables,0,0,0,0,0,1,0,1,1,13.98,10/2/2022
vdykikj,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/2/2022
vdykikj,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/2/2022
vdykikj,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/2/2022
zedmmqo,Burrito,Beef,1,1,0,0,1,1,1,1,0,22.06,10/2/2022
zedmmqo,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/2/2022
zedmmqo,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/2/2022
rgmwakz,Bowl,Vegetables,0,0,0,0,0,0,1,0,1,11.73,10/2/2022
rgmwakz,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/2/2022
rgmwakz,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/2/2022
rgmwakz,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/2/2022
odfbzya,Burrito,Beef,1,1,0,0,0,1,0,1,0,16.43,10/2/2022
odfbzya,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/2/2022
odfbzya,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/2/2022
odfbzya,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/2/2022
rvkomru,N/A,N/A,0,0,0,1,0,0,1,1,0,7.93,10/3/2022
rvkomru,Bowl,Steak,1,1,0,0,0,0,0,1,0,14.28,10/3/2022
rvkomru,Bowl,Vegetables,1,0,0,0,0,0,0,1,0,11.28,10/3/2022
rvkomru,Burrito,Steak,1,0,0,0,0,0,0,1,0,12.28,10/3/2022
indexya,Burrito,Vegetables,0,0,0,0,1,0,1,1,1,17.62,10/3/2022
nakmcmy,Bowl,Beef,0,1,0,0,0,1,0,0,1,14.63,10/3/2022
nakmcmy,Bowl,Chicken,1,1,0,1,0,0,0,0,0,14.98,10/3/2022
nakmcmy,Bowl,Steak,1,0,0,0,0,0,0,0,0,10.29,10/3/2022
nakmcmy,Bowl,Vegetables,0,0,0,0,0,0,0,0,0,7.29,10/3/2022
anslrqk,Burrito,Steak,1,0,0,0,0,1,0,1,0,14.53,10/3/2022
anslrqk,Burrito,Steak,0,0,0,1,0,0,0,0,0,11.98,10/3/2022
anslrqk,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/3/2022
dfdziwn,Burrito,Chicken,1,0,0,1,0,1,0,1,0,17.22,10/3/2022
dfdziwn,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
dfdziwn,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
dfdziwn,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
blkjfzo,Bowl,Chicken,1,0,0,0,0,1,1,1,0,15.52,10/3/2022
blkjfzo,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
blkjfzo,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
blkjfzo,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/3/2022
hqnxwie,Burrito,Steak,1,1,0,0,0,1,0,1,0,16.53,10/3/2022
hqnxwie,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/3/2022
hqnxwie,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/3/2022
hqnxwie,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/3/2022
ysdqiki,Bowl,Steak,0,1,0,1,0,0,0,1,0,16.23,10/3/2022
ysdqiki,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/3/2022
ysdqiki,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/3/2022
ysdqiki,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/3/2022
fboykix,N/A,N/A,0,0,1,0,0,0,1,0,1,6.63,10/3/2022
fboykix,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/3/2022
fboykix,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/3/2022
jdeonoc,Burrito,Chicken,1,1,0,0,0,0,0,1,1,15.99,10/3/2022
jdeonoc,Bowl,Vegetables,1,1,0,1,0,0,1,0,1,18.96,10/3/2022
jdeonoc,Burrito,Steak,0,1,0,1,0,0,1,0,0,15.97,10/3/2022
jdeonoc,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/3/2022
ykjzyyp,Bowl,Vegetables,0,1,0,0,0,0,0,1,0,11.54,10/3/2022
ykjzyyp,Bowl,Beef,1,1,0,0,0,0,0,0,0,12.19,10/3/2022
ykjzyyp,Bowl,Beef,0,0,0,0,0,0,0,0,0,8.19,10/3/2022
kevdbqh,Bowl,Beef,0,0,0,1,0,0,1,1,0,16.12,10/3/2022
tvulauz,Bowl,Steak,1,1,0,0,0,0,1,1,1,18.98,10/3/2022
tvulauz,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/3/2022
tvulauz,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/3/2022
tvulauz,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/3/2022
ucqknxq,N/A,N/A,0,0,0,0,0,0,0,1,1,4.7,10/3/2022
